ticker,price,target_price,stop_price,prob_win,prob_win_raw,prob_stop,prob_stop_raw,ev_score,ev_score_raw,sd_weight,days_to_clear,size_factor,size_reason,beta,vol_ratio,turnover_oku,action,reason,sector_name,sector_score,sector_shock,sector_advice,sector_summary,macro_flow,standalone_shares,standalone_cost_yen,standalone_max_loss_yen,standalone_leverage_capped,standalone_maxpos_capped,skip_reason
2810.T,3990.0,4118.0,3926.0,0.1093,0.1103,0.7982,0.7903,-0.58,-0.5699999928474426,0.99,0.19,1.0,通常ロット,-0.08,0.88,13.7,⏸️ WAIT,見送り,食料品・ディフェンシブ,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,maxpos
3350.T,288.0,331.1,266.4,0.126,0.1381,0.8324,0.7567,-0.58,-0.48100000619888306,0.9,1.77,1.0,通常ロット,1.03,1.88,75.1,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,1000,288000,21600,False,True,
9508.T,2064.5,2212.8,1990.4,0.0769,0.0678,0.7336,0.8516,-0.58,-0.7160000205039978,1.11,0.32,0.56,逆張りリバウンド警戒 (前日比-3.0%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.04,1.32,57.3,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,100,206450,7410,False,False,
2433.T,1309.5,1388.9,1269.8,0.1089,0.1099,0.7988,0.7909,-0.581,-0.5709999799728394,0.99,0.04,1.0,通常ロット,-0.36,0.89,14.3,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,200,261900,7940,False,True,
9843.T,3034.0,3292.7,2904.6,0.0909,0.0854,0.7637,0.8212,-0.582,-0.6499999761581421,1.07,0.25,1.0,通常ロット,-0.3,1.56,129.9,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
8136.T,1212.0,1301.1,1167.5,0.1303,0.1484,0.8449,0.7411,-0.584,-0.4440000057220459,0.86,1.22,1.0,通常ロット,-0.2,0.65,186.6,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,200,242400,8900,False,True,
8346.T,1011.0,1072.4,980.3,0.0961,0.092,0.7794,0.8184,-0.587,-0.6340000033378601,1.04,0.6,0.52,逆張りリバウンド警戒 (前日比-1.3%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.37,0.88,10.8,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,200,202200,6140,False,True,
5631.T,7459.0,8093.0,7142.0,0.1289,0.1468,0.8478,0.7437,-0.59,-0.44999998807907104,0.86,1.34,1.0,通常ロット,0.44,0.56,70.5,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
2413.T,1730.5,1840.1,1675.7,0.10441906750202179,0.1044,0.7998381853103638,0.7998,-0.591,-0.5910000205039978,1.0,1.11,0.5,逆張りリバウンド警戒 (前日比-2.4%),-0.18,1.23,47.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,173050,5480,False,True,
6258.T,3795.0,4085.0,3650.0,0.1059,0.1078,0.8038,0.788,-0.592,-0.5720000267028809,0.98,3.24,0.6,需給滞留警戒 (消化3.24日),1.42,1.17,10.0,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
9501.T,525.4,571.2,502.5,0.1073,0.1102,0.8065,0.7861,-0.592,-0.5659999847412109,0.94,2.29,0.56,逆張りリバウンド警戒 (前日比-4.4%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.36,1.11,185.4,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,500,262700,11450,False,False,
1969.T,4739.0,4961.1,4627.9,0.0893,0.0832,0.7722,0.8394,-0.594,-0.6729999780654907,1.08,0.55,1.0,通常ロット,0.58,1.11,26.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
8439.T,2669.5,2790.2,2609.1,0.1132,0.1187,0.823,0.7826,-0.597,-0.5450000166893005,0.94,0.9,0.52,逆張りリバウンド警戒 (前日比-0.0%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.17,1.07,14.3,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,266950,6040,False,True,
9101.T,7255.0,7680.0,7042.5,0.0773,0.0702,0.7555,0.8489,-0.601,-0.7080000042915344,1.11,0.4,0.5,逆張りリバウンド警戒 (前日比-3.1%),-0.22,1.22,200.1,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,0,0,0,False,False,risk
3132.T,4214.0,4528.3,4056.9,0.0787,0.0714,0.7601,0.854,-0.603,-0.7110000252723694,1.11,0.43,1.0,通常ロット,1.3,1.32,40.9,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,maxpos
3349.T,6419.0,6820.1,6218.4,0.108,0.113,0.8195,0.7805,-0.604,-0.5540000200271606,0.95,0.31,1.0,通常ロット,-0.47,0.7,34.3,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
5032.T,3010.0,3265.9,2882.1,0.081,0.0755,0.7674,0.8341,-0.605,-0.6830000281333923,1.08,1.38,0.5,逆張りリバウンド警戒 (前日比-3.2%),0.06,0.99,20.1,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
8001.T,2220.5,2345.8,2157.9,0.075,0.068,0.7559,0.8493,-0.606,-0.7129999995231628,1.11,0.15,0.5,逆張りリバウンド警戒 (前日比-3.7%),0.09,1.29,526.4,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,222050,6260,False,False,
8031.T,5033.0,5315.7,4891.6,0.0959,0.0942,0.7976,0.8139,-0.606,-0.6259999871253967,1.02,0.76,0.5,逆張りリバウンド警戒 (前日比-2.5%),-0.02,1.07,338.3,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,risk
1605.T,3834.0,4081.3,3710.4,0.0954,0.0937,0.7977,0.814,-0.607,-0.6269999742507935,1.02,0.55,0.5,逆張りリバウンド警戒 (前日比-2.0%),-0.16,1.0,200.5,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,risk
7211.T,367.5,391.9,355.3,0.114,0.1218,0.8354,0.7798,-0.607,-0.5360000133514404,0.92,1.04,0.52,逆張りリバウンド警戒 (前日比-0.3%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.19,0.98,27.1,⏸️ WAIT,見送り,自動車・輸出,0.1,False,通常,米議員の中国車排除要求は日本車に追い風も影響は限定的。,CTA_SURGE,800,294000,9760,False,True,
9024.T,3551.0,3727.7,3462.6,0.0928,0.0903,0.7952,0.8198,-0.61,-0.6389999985694885,1.03,0.2,0.5,逆張りリバウンド警戒 (前日比-1.7%),0.03,1.35,44.1,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,0,0,0,False,False,maxpos
9504.T,1042.0,1111.9,1007.1,0.0738,0.0667,0.7602,0.8536,-0.613,-0.7200000286102295,1.08,0.74,0.56,逆張りリバウンド警戒 (前日比-3.8%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.14,1.1,24.5,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,200,208400,6980,False,True,
5020.T,1422.0,1513.1,1376.4,0.0737,0.0669,0.7609,0.855,-0.614,-0.7210000157356262,1.11,0.18,1.0,通常ロット,0.15,0.85,157.0,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,200,284400,9120,False,True,
8766.T,7932.0,8363.6,7716.2,0.0813,0.0758,0.7781,0.8435,-0.616,-0.6919999718666077,1.07,0.41,0.52,逆張りリバウンド警戒 (前日比-3.3%) ＋ セクターセンチメント(+0.10 -> 1.03倍),-0.09,1.42,554.9,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
3105.T,2519.5,2705.1,2426.7,0.088,0.0844,0.7933,0.8311,-0.617,-0.6620000004768372,1.03,0.37,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),0.78,1.28,20.3,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,100,251950,9280,False,True,
4307.T,5034.0,5365.0,4868.5,0.1049,0.1098,0.8294,0.7899,-0.62,-0.5699999928474426,0.95,0.33,0.5,逆張りリバウンド警戒 (前日比-2.4%),-0.38,1.12,116.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
3778.T,3830.0,4192.9,3648.6,0.09673258662223816,0.0967,0.8151271939277649,0.8151,-0.622,-0.621999979019165,1.0,1.94,1.0,通常ロット,0.87,0.73,27.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
9513.T,4092.0,4291.3,3992.4,0.0986,0.1013,0.82,0.7991,-0.623,-0.597000002861023,0.94,1.39,0.56,逆張りリバウンド警戒 (前日比-2.7%) ＋ セクターセンチメント(+0.40 -> 1.12倍),-0.05,1.45,22.0,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,0,0,0,False,False,maxpos
8368.T,2459.0,2616.9,2380.1,0.0768,0.071,0.7774,0.8519,-0.624,-0.7099999785423279,1.08,1.1,0.52,逆張りリバウンド警戒 (前日比-0.9%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.56,0.76,20.7,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,245900,7890,False,False,
1980.T,2945.0,3120.0,2857.5,0.1036,0.1095,0.8379,0.7904,-0.631,-0.5720000267028809,0.94,1.25,1.0,通常ロット,0.85,1.16,13.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,294500,8750,False,True,
7003.T,4363.0,4723.1,4182.9,0.1031,0.109,0.8384,0.791,-0.632,-0.5730000138282776,0.94,2.02,0.5,逆張りリバウンド警戒 (前日比-0.5%),0.8,0.8,83.5,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
9984.T,6352.0,7265.3,5895.4,0.0679,0.0616,0.7681,0.863,-0.632,-0.7400000095367432,1.11,0.39,1.0,通常ロット,2.17,1.11,4851.0,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
6777.T,21520.0,23714.3,20422.9,0.0927,0.0931,0.8233,0.8203,-0.638,-0.6340000033378601,0.98,2.52,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.8,1.29,23.3,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
8918.T,10.0,12.0,9.0,0.0819,0.0797,0.8064,0.8314,-0.643,-0.671999990940094,1.03,0.26,1.0,通常ロット,-0.1,1.04,26.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,24000,240000,24000,False,False,
7180.T,1645.0,1732.7,1601.1,0.0849,0.0828,0.8136,0.8369,-0.644,-0.6710000038146973,1.02,0.7,0.52,逆張りリバウンド警戒 (前日比-2.0%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.35,0.88,22.8,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,164500,4390,False,True,
4568.T,2880.0,3019.1,2810.5,0.1007,0.1064,0.8461,0.7982,-0.645,-0.5849999785423279,0.94,0.75,0.5,逆張りリバウンド警戒 (前日比-2.5%),-0.1,1.2,182.0,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,288000,6950,False,False,
4902.T,661.1,710.3,636.5,0.0955,0.0986,0.8367,0.8098,-0.646,-0.6129999756813049,0.95,0.31,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),0.22,0.94,37.1,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,400,264440,9840,False,True,
6702.T,3993.0,4233.3,3872.9,0.0796,0.0763,0.806,0.8444,-0.647,-0.6919999718666077,1.03,0.36,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),-0.16,1.04,303.7,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,maxpos
3626.T,4005.0,4225.6,3894.7,0.0823,0.08,0.8121,0.8372,-0.648,-0.6769999861717224,1.03,0.18,0.5,逆張りリバウンド警戒 (前日比-1.9%),-0.35,0.97,39.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
2121.T,3825.0,4036.4,3719.3,0.0711,0.0662,0.7921,0.861,-0.65,-0.7289999723434448,1.08,0.6,1.0,通常ロット,-0.23,1.26,12.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
2212.T,3571.0,3752.0,3480.5,0.0927,0.0971,0.8371,0.7972,-0.652,-0.6029999852180481,0.95,0.1,0.5,逆張りリバウンド警戒 (前日比-2.1%),-0.4,1.13,26.4,⏸️ WAIT,見送り,食料品・ディフェンシブ,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,maxpos
6460.T,3260.0,3446.4,3166.8,0.0627,0.0569,0.7781,0.8743,-0.653,-0.7609999775886536,1.11,0.14,1.0,通常ロット,-0.33,0.72,35.8,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
8418.T,3430.0,3611.6,3339.2,0.0968,0.1016,0.854,0.8122,-0.66,-0.609000027179718,0.94,0.76,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.38,1.08,30.0,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
3064.T,1931.0,2040.6,1876.2,0.0791,0.0777,0.8202,0.8369,-0.662,-0.6809999942779541,1.02,0.53,0.5,逆張りリバウンド警戒 (前日比-2.0%),-0.16,1.24,31.2,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,100,193100,5480,False,True,
6532.T,7671.0,8193.1,7409.9,0.0954,0.0999,0.8531,0.8125,-0.662,-0.6129999756813049,0.95,0.36,0.5,逆張りリバウンド警戒 (前日比-3.3%),-0.06,1.44,83.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
7721.T,7320.0,7988.6,6985.7,0.1095,0.1251,0.8808,0.7726,-0.662,-0.5220000147819519,0.86,1.31,0.5,逆張りリバウンド警戒 (前日比-1.1%),1.0,0.58,25.5,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
8388.T,10230.0,10904.3,9892.9,0.0656,0.0605,0.7938,0.8698,-0.663,-0.7490000128746033,1.08,2.5,0.52,逆張りリバウンド警戒 (前日比-1.4%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.16,1.14,12.2,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
6178.T,2485.0,2608.7,2423.1,0.0927,0.0971,0.8525,0.8119,-0.667,-0.6179999709129333,0.95,0.1,0.5,逆張りリバウンド警戒 (前日比-1.7%),0.1,1.07,137.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,248500,6190,False,False,
8362.T,7770.0,8560.0,7375.0,0.0633,0.0584,0.7979,0.8742,-0.671,-0.7570000290870667,1.08,1.17,0.52,逆張りリバウンド警戒 (前日比-3.8%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.35,1.39,11.6,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
8338.T,726.0,789.4,694.3,0.1015,0.1154,0.8748,0.7736,-0.672,-0.5429999828338623,0.86,2.33,0.52,逆張りリバウンド警戒 (前日比-1.8%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.5,0.94,11.0,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,300,217800,9510,False,False,
8344.T,5240.0,5702.9,5008.6,0.0624,0.0576,0.7993,0.8758,-0.674,-0.7609999775886536,1.08,1.07,0.52,逆張りリバウンド警戒 (前日比-2.6%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.3,1.11,11.8,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
2767.T,2599.0,2731.9,2532.6,0.0763,0.0749,0.8305,0.8474,-0.678,-0.6980000138282776,1.02,0.96,0.5,逆張りリバウンド警戒 (前日比-1.8%),-0.43,1.22,12.4,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,259900,6640,False,False,
4933.T,2409.0,2646.9,2290.1,0.0761,0.0741,0.8311,0.8568,-0.679,-0.7089999914169312,1.03,0.18,1.0,通常ロット,0.24,0.67,14.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,240900,11890,False,True,
2612.T,2850.0,3109.0,2720.5,0.0545,0.0493,0.7889,0.8864,-0.68,-0.7879999876022339,1.11,0.47,0.5,逆張りリバウンド警戒 (前日比-1.0%),-0.06,0.61,15.5,⏸️ WAIT,見送り,食料品・ディフェンシブ,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,risk
3444.T,1122.0,1298.7,1033.6,0.0725,0.0706,0.8264,0.852,-0.681,-0.7110000252723694,1.03,0.48,0.5,逆張りリバウンド警戒 (前日比-3.1%),0.81,0.29,14.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,112200,8840,False,False,
6330.T,2640.0,3035.1,2442.4,0.0608,0.0565,0.8022,0.8719,-0.681,-0.7590000033378601,1.08,0.61,0.5,逆張りリバウンド警戒 (前日比-9.2%),1.08,1.17,203.1,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
4088.T,2964.0,3204.0,2844.0,0.0597,0.0555,0.8044,0.8744,-0.685,-0.7630000114440918,1.08,0.56,1.0,通常ロット,0.13,0.98,36.2,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,296400,12000,False,True,
6594.T,2822.0,3070.3,2697.9,0.0777,0.078,0.8414,0.8384,-0.686,-0.6819999814033508,0.98,0.79,0.53,逆張りリバウンド警戒 (前日比-1.2%) ＋ セクターセンチメント(+0.20 -> 1.06倍),0.85,1.92,150.5,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,100,282200,12410,False,False,
6055.T,2325.0,2530.1,2222.4,0.1015,0.1161,0.8901,0.7808,-0.687,-0.5490000247955322,0.86,1.01,1.0,通常ロット,1.43,1.32,13.3,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,232500,10260,False,True,
5021.T,4488.0,4765.9,4349.1,0.0751,0.0758,0.8469,0.8385,-0.697,-0.6869999766349792,0.99,0.15,1.0,通常ロット,0.14,1.12,41.6,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,maxpos
7380.T,2709.0,2881.0,2623.0,0.0845,0.0888,0.8692,0.8266,-0.7,-0.6489999890327454,0.94,1.74,0.52,逆張りリバウンド警戒 (前日比-0.5%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.34,1.21,15.4,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,270900,8600,False,False,
9505.T,1121.0,1189.4,1086.8,0.0635,0.0606,0.8265,0.8712,-0.7,-0.75,1.02,0.84,0.56,逆張りリバウンド警戒 (前日比-2.4%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.08,1.47,15.6,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,200,224200,6840,False,True,
8848.T,1021.0,1106.1,978.4,0.0705,0.0685,0.8418,0.8678,-0.701,-0.7310000061988831,1.03,0.2,0.5,逆張りリバウンド警戒 (前日比-1.8%),-0.03,0.83,117.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,200,204200,8520,False,False,
4440.T,2750.0,3626.6,2311.7,0.0578,0.0542,0.8192,0.8808,-0.704,-0.7720000147819519,1.07,0.21,1.0,通常ロット,0.13,0.78,48.0,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
4816.T,3000.0,3169.6,2915.2,0.0805,0.0844,0.8661,0.8249,-0.705,-0.656000018119812,0.95,0.38,1.0,通常ロット,-0.42,0.84,11.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,300000,8480,False,True,
4684.T,5057.0,5337.6,4916.7,0.0806,0.0845,0.8733,0.8317,-0.712,-0.6629999876022339,0.95,0.17,1.0,通常ロット,-0.27,1.11,77.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
1662.T,1879.0,1997.1,1819.9,0.0806,0.0853,0.8778,0.8281,-0.717,-0.6579999923706055,0.94,0.72,0.5,逆張りリバウンド警戒 (前日比-2.6%),-0.14,1.25,27.0,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,187900,5910,False,True,
6787.T,23780.0,26580.0,22380.0,0.0622,0.0601,0.8428,0.874,-0.718,-0.7540000081062317,1.02,0.71,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.53,1.17,184.8,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
7181.T,1782.5,1866.5,1740.5,0.0787,0.0826,0.8793,0.8363,-0.722,-0.6710000038146973,0.94,0.91,0.52,逆張りリバウンド警戒 (前日比-0.9%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.07,1.06,42.1,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,178250,4200,False,True,
6862.T,5590.0,6332.9,5218.6,0.0592,0.0573,0.8438,0.875,-0.725,-0.7599999904632568,1.02,3.17,0.64,需給滞留警戒 (消化3.17日) ＋ セクターセンチメント(+0.20 -> 1.06倍),1.75,2.0,17.5,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
3823.T,40.0,48.3,35.9,0.0599,0.0582,0.8458,0.8719,-0.726,-0.7549999952316284,1.03,0.39,0.5,逆張りリバウンド警戒 (前日比-4.8%),0.39,0.14,10.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,2900,116000,11890,False,False,
6701.T,4792.0,5128.1,4623.9,0.0867,0.0981,0.9036,0.8055,-0.73,-0.609000027179718,0.86,1.06,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),-0.11,1.1,268.8,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,maxpos
7826.T,10700.0,12121.4,9989.3,0.0591,0.058,0.8523,0.8697,-0.734,-0.7540000081062317,1.02,1.79,0.5,逆張りリバウンド警戒 (前日比-1.6%),1.44,1.22,51.2,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
5019.T,1650.5,1768.2,1591.6,0.0563,0.0547,0.8527,0.8791,-0.74,-0.7699999809265137,1.03,0.16,0.5,逆張りリバウンド警戒 (前日比-0.0%),0.06,0.97,98.4,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,165050,5890,False,True,
2962.T,2270.0,2601.4,2104.3,0.0591,0.058,0.8594,0.8769,-0.741,-0.7609999775886536,1.02,0.85,1.0,通常ロット,1.12,1.25,14.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,227000,16570,False,False,
8387.T,4370.0,4726.4,4191.8,0.0566,0.0551,0.8566,0.8811,-0.743,-0.7710000276565552,1.02,1.43,0.52,逆張りリバウンド警戒 (前日比-1.6%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.22,1.35,13.7,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
4005.T,588.2,630.8,566.9,0.0902,0.1034,0.9248,0.8112,-0.744,-0.6039999723434448,0.86,1.15,1.0,通常ロット,0.53,0.93,59.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,500,294100,10650,False,True,
8343.T,9490.0,10294.3,9087.9,0.0602,0.0597,0.8641,0.871,-0.744,-0.7519999742507935,1.0,0.54,0.52,逆張りリバウンド警戒 (前日比-3.9%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.25,1.29,18.7,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
